Хичээлийн_харьяалах_нэгж_дугаар,Хичээлийн_харьяалах_нэгж,Хичээлийн_дугаар,Хичээлийн_нэр,Дүн,Үсгэн_дүн,Үсгэн_дүн_тоо
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,c79bb048121bbc1d20d79c6b83ef17b5,Үйл ажиллагааны менежмент*         ,D,I,2
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,98e1d00303526a95e3298efdd1509478,"Үйлдвэрлэл, үйл ажиллагааны аналитик",A,G,5
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,98e1d00303526a95e3298efdd1509478,"Үйлдвэрлэл, үйл ажиллагааны аналитик",A+,G,2
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,98e1d00303526a95e3298efdd1509478,"Үйлдвэрлэл, үйл ажиллагааны аналитик",B,G,3
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,98e1d00303526a95e3298efdd1509478,"Үйлдвэрлэл, үйл ажиллагааны аналитик",B+,G,2
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,98e1d00303526a95e3298efdd1509478,"Үйлдвэрлэл, үйл ажиллагааны аналитик",C,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,98e1d00303526a95e3298efdd1509478,"Үйлдвэрлэл, үйл ажиллагааны аналитик",F,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,A,G,16
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,A+,G,10
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,B,G,19
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,B,G,13
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,B+,G,10
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,C,G,16
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,C,G,5
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,C+,G,8
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,D,G,11
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,D,G,7
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,F,I,5
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,F,W,3
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d750e19732486e9e38f209862486c1cc,Үйлдвэрлэлийн менежмент,F,WF,4
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,8f63b73373003ffea6758a58b79a010f,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",A,G,10
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,8f63b73373003ffea6758a58b79a010f,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",B,G,3
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,8f63b73373003ffea6758a58b79a010f,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",B,G,3
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,8f63b73373003ffea6758a58b79a010f,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",B+,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,8f63b73373003ffea6758a58b79a010f,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",C,G,4
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,8f63b73373003ffea6758a58b79a010f,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",C,G,2
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,8f63b73373003ffea6758a58b79a010f,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",D,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,8f63b73373003ffea6758a58b79a010f,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",D,G,2
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,8f63b73373003ffea6758a58b79a010f,"Хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн менежмент",F,WF,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,1ae3b06b074c26ee1f295fd389581590,Хөдөлмөрийн сэтгэл судлал,A,G,26
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,1ae3b06b074c26ee1f295fd389581590,Хөдөлмөрийн сэтгэл судлал,A+,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,1ae3b06b074c26ee1f295fd389581590,Хөдөлмөрийн сэтгэл судлал,B,G,6
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,1ae3b06b074c26ee1f295fd389581590,Хөдөлмөрийн сэтгэл судлал,B,G,5
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,1ae3b06b074c26ee1f295fd389581590,Хөдөлмөрийн сэтгэл судлал,B+,G,5
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,1ae3b06b074c26ee1f295fd389581590,Хөдөлмөрийн сэтгэл судлал,C,G,3
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,1ae3b06b074c26ee1f295fd389581590,Хөдөлмөрийн сэтгэл судлал,C+,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,1ae3b06b074c26ee1f295fd389581590,Хөдөлмөрийн сэтгэл судлал,D,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,1ae3b06b074c26ee1f295fd389581590,Хөдөлмөрийн сэтгэл судлал,F,WF,3
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,3680e8e70b3306a6a18479170f61c48f,"Хот, хот орчмын аялал жуулчлал",A,G,3
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,3680e8e70b3306a6a18479170f61c48f,"Хот, хот орчмын аялал жуулчлал",A+,G,2
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,3680e8e70b3306a6a18479170f61c48f,"Хот, хот орчмын аялал жуулчлал",B,G,6
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,3680e8e70b3306a6a18479170f61c48f,"Хот, хот орчмын аялал жуулчлал",C,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,3680e8e70b3306a6a18479170f61c48f,"Хот, хот орчмын аялал жуулчлал",D,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),A,G,94
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),A+,G,34
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),B,G,22
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),B,G,15
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),B+,G,8
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),C,G,11
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),C,G,13
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),C+,G,13
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),D,G,9
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),D,G,5
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),F,G,18
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),F,W,8
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),F,WF,3
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,d5bb9cf6866fa9b987b5b64c6c28f1f3,Хувийн менежмент ба манлайлал (Ерөнхий суурь),F,CA,2
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,6983659773a2e0e018a7efe19a7ac937,Хүний нөөцийн сургалт ба хөгжил,A,G,5
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,6983659773a2e0e018a7efe19a7ac937,Хүний нөөцийн сургалт ба хөгжил,A+,G,3
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,6983659773a2e0e018a7efe19a7ac937,Хүний нөөцийн сургалт ба хөгжил,B,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,6983659773a2e0e018a7efe19a7ac937,Хүний нөөцийн сургалт ба хөгжил,B,G,2
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,6983659773a2e0e018a7efe19a7ac937,Хүний нөөцийн сургалт ба хөгжил,B+,G,1
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,6983659773a2e0e018a7efe19a7ac937,Хүний нөөцийн сургалт ба хөгжил,C,G,2
ed1f0795c22f0e18ac0028e84c22e619,Менежментийн тэнхим,6983659773a2e0e018a7efe19a7ac937,Хүний нөөцийн сургалт ба хөгжил,F,WF,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",8485ae387a981d783f8764e508151cd9,Алтай хэл шинжлэл,A,G,10
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",8485ae387a981d783f8764e508151cd9,Алтай хэл шинжлэл,A+,G,9
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",8485ae387a981d783f8764e508151cd9,Алтай хэл шинжлэл,B,G,3
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",8485ae387a981d783f8764e508151cd9,Алтай хэл шинжлэл,F,G,2
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",e82ba7292d1c4fbfbf1933dc51f62e60,Манж бичгийн хэлний үгийн сангийн судлал,A+,G,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",e82ba7292d1c4fbfbf1933dc51f62e60,Манж бичгийн хэлний үгийн сангийн судлал,B,G,2
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",e82ba7292d1c4fbfbf1933dc51f62e60,Манж бичгийн хэлний үгийн сангийн судлал,B,G,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",e82ba7292d1c4fbfbf1933dc51f62e60,Манж бичгийн хэлний үгийн сангийн судлал,B+,G,2
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",e82ba7292d1c4fbfbf1933dc51f62e60,Манж бичгийн хэлний үгийн сангийн судлал,C,G,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",e82ba7292d1c4fbfbf1933dc51f62e60,Манж бичгийн хэлний үгийн сангийн судлал,F,I,2
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",e82ba7292d1c4fbfbf1933dc51f62e60,Манж бичгийн хэлний үгийн сангийн судлал,F,WF,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",dabec13d9ab3d2f9054e435162755ff8,Монгол бичгийн хэлний дурсгал судлах арга дадлага,A+,G,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",dabec13d9ab3d2f9054e435162755ff8,Монгол бичгийн хэлний дурсгал судлах арга дадлага,B,G,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",dabec13d9ab3d2f9054e435162755ff8,Монгол бичгийн хэлний дурсгал судлах арга дадлага,B,G,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",dabec13d9ab3d2f9054e435162755ff8,Монгол бичгийн хэлний дурсгал судлах арга дадлага,B+,G,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",dabec13d9ab3d2f9054e435162755ff8,Монгол бичгийн хэлний дурсгал судлах арга дадлага,C,G,2
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",dabec13d9ab3d2f9054e435162755ff8,Монгол бичгийн хэлний дурсгал судлах арга дадлага,C+,G,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",dabec13d9ab3d2f9054e435162755ff8,Монгол бичгийн хэлний дурсгал судлах арга дадлага,F,I,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",dabec13d9ab3d2f9054e435162755ff8,Монгол бичгийн хэлний дурсгал судлах арга дадлага,F,WF,1
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",83df23a3327b70d69bd4befc5cc2566e,Монгол бичиг-1 (Ерөнхий суурь),A,G,72
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",83df23a3327b70d69bd4befc5cc2566e,Монгол бичиг-1 (Ерөнхий суурь),A+,G,37
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",83df23a3327b70d69bd4befc5cc2566e,Монгол бичиг-1 (Ерөнхий суурь),B,G,40
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",83df23a3327b70d69bd4befc5cc2566e,Монгол бичиг-1 (Ерөнхий суурь),B,G,29
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",83df23a3327b70d69bd4befc5cc2566e,Монгол бичиг-1 (Ерөнхий суурь),B+,G,19
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",83df23a3327b70d69bd4befc5cc2566e,Монгол бичиг-1 (Ерөнхий суурь),C,G,23
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",83df23a3327b70d69bd4befc5cc2566e,Монгол бичиг-1 (Ерөнхий суурь),C,G,20
9950359b17ccabbfb77828ad17931e55,"Монгол хэл, хэл шинжлэлийн тэнхим",83df23a3327b70d69bd4befc5cc2566e,Монгол бичиг-1 (Ерөнхий суурь),C+,G,20
